terrakey,intent,assgn_id,adm,adm_ref_id,addr_code,network,stn_id,ctry,d_adm_ntc,d_inuse,d_rcv,notice_typ,op_agcy,fragment,prov,region,transmitter.frq,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lat,lat_rdn,long_deg,long_ew,long_min,long_sec,transmitter.lon,long_rdn,site,sync_net,gnd_cond,rj81_id,rj81_cls,noise_zn,src_notice,d_updated,src_update,stage,is_notice,is_public,is_resub,target,amend_type,is_pub_req,d_pub_req,fdg_observ,d_recog,freq_min,freq_max,terrakey.1,op_prd_cde,op_prd_no,transmitter.txw,pwr_dbw,bdwdth,emi_cls,tran_sys,adj_ratio,ant_type,antenna.azi,e_max,emrp_kw,emrp_dbw,transmitter.alt,op_hh_fr,op_hh_to,antenna.hbw
27216,RECORDED,75009466,IND,,,27216,,IND,,,,1A2,,GE75,,3,1.584,14,N,48,0,14.8,0.2583087292951564,74,E,11,0,74.18333333333334,1.294743416771105,KARWAR,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27216,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27216,RECORDED,75009466,IND,,,27216,,IND,,,,1A2,,GE75,,3,1.584,14,N,48,0,14.8,0.2583087292951564,74,E,11,0,74.18333333333334,1.294743416771105,KARWAR,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27216,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27217,RECORDED,75009467,IND,,,27217,,IND,,,,1A2,,GE75,,3,1.584,31,N,0,0,31.0,0.541052068118233,77,E,10,0,77.16666666666667,1.3468124061222684,KASUMPTI,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27217,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27217,RECORDED,75009467,IND,,,27217,,IND,,,,1A2,,GE75,,3,1.584,31,N,0,0,31.0,0.541052068118233,77,E,10,0,77.16666666666667,1.3468124061222684,KASUMPTI,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27217,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27218,RECORDED,75009468,IND,,,27218,,IND,,,,1A2,,GE75,,3,1.584,32,N,50,0,32.833333333333336,0.5730497710714619,75,E,40,0,75.66666666666667,1.3206324673423535,KATHUA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27218,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27218,RECORDED,75009468,IND,,,27218,,IND,,,,1A2,,GE75,,3,1.584,32,N,50,0,32.833333333333336,0.5730497710714619,75,E,40,0,75.66666666666667,1.3206324673423535,KATHUA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27218,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
21740,RECORDED,75003942,IND,,,21740,,IND,,,,1A2,,GE75,,3,1.008,10,N,36,0,10.6,0.1850049007113958,72,E,42,0,72.7,1.268854366199856,KAVARATHY I,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,0.998,1.018,21740,HJ,1,300000.0,54.771213,20,A3E--,ANALOG,9.0,A,0.0,26.9,,,150.0,300.0,1000.0,120
22831,RECORDED,75005037,IND,,,22831,,IND,,,1992-08-17 00:00:00,1A2,,GE75,,3,1.152,10,N,34,0,10.566666666666666,0.1844231242940643,72,E,38,0,72.63333333333334,1.2676908133651934,KAVARATHY I,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1994-07-01 00:00:00,1.142,1.162,22831,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,130.0,0.0,2400.0,120
22831,RECORDED,75005037,IND,,,22831,,IND,,,1992-08-17 00:00:00,1A2,,GE75,,3,1.152,10,N,34,0,10.566666666666666,0.1844231242940643,72,E,38,0,72.63333333333334,1.2676908133651934,KAVARATHY I,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1994-07-01 00:00:00,1.142,1.162,22831,HN,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,130.0,0.0,2400.0,120
24354,RECORDED,75006574,IND,,,24354,,IND,,,,1A2,,GE75,,3,1.35,10,N,36,0,10.6,0.1850049007113958,72,E,42,0,72.7,1.268854366199856,KAVARATHY I,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.34,1.36,24354,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,115.0,300.0,1000.0,120
27219,RECORDED,75009469,IND,,,27219,,IND,,,,1A2,,GE75,,3,1.584,10,N,36,0,10.6,0.1850049007113958,72,E,42,0,72.7,1.268854366199856,KAVARATHY I,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27219,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27219,RECORDED,75009469,IND,,,27219,,IND,,,,1A2,,GE75,,3,1.584,10,N,36,0,10.6,0.1850049007113958,72,E,42,0,72.7,1.268854366199856,KAVARATHY I,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27219,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27220,RECORDED,75009470,IND,,,27220,,IND,,,,1A2,,GE75,,3,1.584,21,N,37,0,21.616666666666667,0.3772820066394345,85,E,34,0,85.56666666666666,1.4934200632897894,KEONJHARGARH,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27220,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27220,RECORDED,75009470,IND,,,27220,,IND,,,,1A2,,GE75,,3,1.584,21,N,37,0,21.616666666666667,0.3772820066394345,85,E,34,0,85.56666666666666,1.4934200632897894,KEONJHARGARH,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27220,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27221,RECORDED,75009471,IND,,,27221,,IND,,,,1A2,,GE75,,3,1.584,17,N,15,0,17.25,0.3010692959690167,80,E,10,0,80.16666666666667,1.3991722836820972,KHAMMAM,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27221,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27221,RECORDED,75009471,IND,,,27221,,IND,,,,1A2,,GE75,,3,1.584,17,N,15,0,17.25,0.3010692959690167,80,E,10,0,80.16666666666667,1.3991722836820972,KHAMMAM,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27221,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27222,RECORDED,75009472,IND,,,27222,,IND,,,,1A2,,GE75,,3,1.584,21,N,50,0,21.83333333333333,0.3810635533520888,76,E,30,0,76.5,1.3351768777756396,KHANDWA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27222,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27222,RECORDED,75009472,IND,,,27222,,IND,,,,1A2,,GE75,,3,1.584,21,N,50,0,21.83333333333333,0.3810635533520888,76,E,30,0,76.5,1.3351768777756396,KHANDWA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27222,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27223,RECORDED,75009473,IND,,,27223,,IND,,,,1A2,,GE75,,3,1.584,21,N,40,0,21.666666666666668,0.3781546712654317,75,E,30,0,75.5,1.3177235852556966,KHARGONE,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27223,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27223,RECORDED,75009473,IND,,,27223,,IND,,,,1A2,,GE75,,3,1.584,21,N,40,0,21.666666666666668,0.3781546712654317,75,E,30,0,75.5,1.3177235852556966,KHARGONE,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27223,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27224,RECORDED,75009474,IND,,,27224,,IND,,,,1A2,,GE75,,3,1.584,27,N,0,0,27.0,0.471238898038461,95,E,30,0,95.5,1.6667894356545565,KHELA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27224,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27224,RECORDED,75009474,IND,,,27224,,IND,,,,1A2,,GE75,,3,1.584,27,N,0,0,27.0,0.471238898038461,95,E,30,0,95.5,1.6667894356545565,KHELA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27224,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
3358,RECORDED,80018963,IND,,A,KOHIMA,,IND,,1978-11-23 00:00:00,1995-06-12 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.341,25,N,43,0,25.716666666666665,0.4488405059712008,94,E,3,0,94.05,1.6414821615006392,KOHIMA,,3.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1980-04-30 00:00:00,1.331,1.351,3358,HJ,1,1000.0,30.0,20,A3E--,ANALOG,,A,0.0,0.0,,,56.0,0.0,2400.0,120
3358,RECORDED,80018963,IND,,A,KOHIMA,,IND,,1978-11-23 00:00:00,1995-06-12 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.341,25,N,43,0,25.716666666666665,0.4488405059712008,94,E,3,0,94.05,1.6414821615006392,KOHIMA,,3.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1980-04-30 00:00:00,1.331,1.351,3358,HN,1,1000.0,30.0,20,A3E--,ANALOG,,A,0.0,0.0,,,56.0,0.0,2400.0,120
24277,RECORDED,75006497,IND,,,24277,,IND,,,,1A2,,GE75,,3,1.341,25,N,43,0,25.716666666666665,0.4488405059712008,94,E,3,0,94.05,1.6414821615006392,KOHIMA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.331,1.351,24277,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,115.0,300.0,900.0,120
24277,RECORDED,75006497,IND,,,24277,,IND,,,,1A2,,GE75,,3,1.341,25,N,43,0,25.716666666666665,0.4488405059712008,94,E,3,0,94.05,1.6414821615006392,KOHIMA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.331,1.351,24277,HN,1,10000.0,40.0,20,A3E--,ANALOG,9.0,B,5.0,12.0,,,100.0,900.0,300.0,120
27225,RECORDED,75009475,IND,,,27225,,IND,,,,1A2,,GE75,,3,1.584,25,N,43,0,25.716666666666665,0.4488405059712008,94,E,3,0,94.05,1.6414821615006392,KOHIMA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27225,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27225,RECORDED,75009475,IND,,,27225,,IND,,,,1A2,,GE75,,3,1.584,25,N,43,0,25.716666666666665,0.4488405059712008,94,E,3,0,94.05,1.6414821615006392,KOHIMA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27225,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27714,RECORDED,75009965,IND,,,27714,,IND,,,,1A2,,GE75,,3,1.593,25,N,43,0,25.716666666666665,0.4488405059712008,94,E,3,0,94.05,1.6414821615006392,KOHIMA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.583,1.603,27714,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,105.0,300.0,900.0,120
27226,RECORDED,75009476,IND,,,27226,,IND,,,,1A2,,GE75,,3,1.584,13,N,10,0,13.166666666666666,0.2298016848459161,78,E,10,0,78.16666666666667,1.3642656986422113,KOLAR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27226,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27226,RECORDED,75009476,IND,,,27226,,IND,,,,1A2,,GE75,,3,1.584,13,N,10,0,13.166666666666666,0.2298016848459161,78,E,10,0,78.16666666666667,1.3642656986422113,KOLAR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27226,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27227,RECORDED,75009477,IND,,,27227,,IND,,,,1A2,,GE75,,3,1.584,16,N,40,0,16.666666666666668,0.2908882086657167,74,E,20,0,74.33333333333333,1.2973614106490965,KOLHAPUR,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27227,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27227,RECORDED,75009477,IND,,,27227,,IND,,,,1A2,,GE75,,3,1.584,16,N,40,0,16.666666666666668,0.2908882086657167,74,E,20,0,74.33333333333333,1.2973614106490965,KOLHAPUR,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27227,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27228,RECORDED,75009478,IND,,,27228,,IND,,,,1A2,,GE75,,3,1.584,27,N,52,0,27.866666666666667,0.4863650848890783,93,E,27,0,93.45,1.6310101859886734,KOLORIANG,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27228,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27228,RECORDED,75009478,IND,,,27228,,IND,,,,1A2,,GE75,,3,1.584,27,N,52,0,27.866666666666667,0.4863650848890783,93,E,27,0,93.45,1.6310101859886734,KOLORIANG,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27228,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
24887,RECORDED,75007111,IND,,,24887,,IND,,,1993-07-23 00:00:00,1A2,,GE75,,3,1.413,25,N,10,0,25.166666666666668,0.4392411950852322,75,E,52,0,75.86666666666666,1.3241231258463422,KOTA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1994-11-17 00:00:00,1.403,1.423,24887,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,110.0,0.0,2400.0,120
24887,RECORDED,75007111,IND,,,24887,,IND,,,1993-07-23 00:00:00,1A2,,GE75,,3,1.413,25,N,10,0,25.166666666666668,0.4392411950852322,75,E,52,0,75.86666666666666,1.3241231258463422,KOTA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1994-11-17 00:00:00,1.403,1.423,24887,HN,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,110.0,0.0,2400.0,120
27229,RECORDED,75009479,IND,,,27229,,IND,,,,1A2,,GE75,,3,1.584,25,N,10,0,25.166666666666668,0.4392411950852322,75,E,52,0,75.86666666666666,1.3241231258463422,KOTA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27229,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27229,RECORDED,75009479,IND,,,27229,,IND,,,,1A2,,GE75,,3,1.584,25,N,10,0,25.166666666666668,0.4392411950852322,75,E,52,0,75.86666666666666,1.3241231258463422,KOTA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27229,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27230,RECORDED,75009480,IND,,,27230,,IND,,,,1A2,,GE75,,3,1.584,9,N,30,0,9.5,0.1658062789394585,76,E,30,0,76.5,1.3351768777756396,KOTTAYAM TRAV,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27230,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27230,RECORDED,75009480,IND,,,27230,,IND,,,,1A2,,GE75,,3,1.584,9,N,30,0,9.5,0.1658062789394585,76,E,30,0,76.5,1.3351768777756396,KOTTAYAM TRAV,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27230,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
3741,RECORDED,80019462,IND,,A,KOZHIKODE 1,KOZHIKODE 1,IND,,1978-11-23 00:00:00,1997-09-05 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.431,11,N,15,0,11.25,0.1963495408493587,75,E,50,0,75.83333333333333,1.3235413494290107,KOZHIKODE,,3.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.421,1.441,3741,HJ,1,1000.0,30.0,20,A3E--,ANALOG,,A,0.0,2.1,,,105.0,300.0,1000.0,120
3741,RECORDED,80019462,IND,,A,KOZHIKODE 1,KOZHIKODE 1,IND,,1978-11-23 00:00:00,1997-09-05 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.431,11,N,15,0,11.25,0.1963495408493587,75,E,50,0,75.83333333333333,1.3235413494290107,KOZHIKODE,,3.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.421,1.441,3741,HN,1,1000.0,30.0,20,A3E--,ANALOG,,A,0.0,2.1,,,105.0,1000.0,300.0,120
22657,RECORDED,75004862,IND,,,22657,,IND,,,,1A2,,GE75,,3,1.125,11,N,15,0,11.25,0.1963495408493587,75,E,50,0,75.83333333333333,1.3235413494290107,KOZHIKODE,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.115,1.135,22657,HJ,1,300000.0,54.771213,20,A3E--,ANALOG,9.0,A,0.0,26.9,,,135.0,300.0,1000.0,120
24125,RECORDED,75006345,IND,,,24125,,IND,,,,1A2,,GE75,,3,1.323,11,N,15,0,11.25,0.1963495408493587,75,E,50,0,75.83333333333333,1.3235413494290107,KOZHIKODE,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.313,1.333,24125,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,115.0,300.0,1000.0,120
24997,RECORDED,75007231,IND,,,24997,,IND,,,,1A2,,GE75,,3,1.431,11,N,15,0,11.25,0.1963495408493587,75,E,50,0,75.83333333333333,1.3235413494290107,KOZHIKODE,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.421,1.441,24997,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,105.0,300.0,1000.0,120
24997,RECORDED,75007231,IND,,,24997,,IND,,,,1A2,,GE75,,3,1.431,11,N,15,0,11.25,0.1963495408493587,75,E,50,0,75.83333333333333,1.3235413494290107,KOZHIKODE,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.421,1.441,24997,HN,1,10000.0,40.0,20,A3E--,ANALOG,9.0,A,0.0,12.1,,,105.0,1000.0,300.0,120
27231,RECORDED,75009481,IND,,,27231,,IND,,,,1A2,,GE75,,3,1.584,11,N,15,0,11.25,0.1963495408493587,75,E,50,0,75.83333333333333,1.3235413494290107,KOZHIKODE,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27231,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27231,RECORDED,75009481,IND,,,27231,,IND,,,,1A2,,GE75,,3,1.584,11,N,15,0,11.25,0.1963495408493587,75,E,50,0,75.83333333333333,1.3235413494290107,KOZHIKODE,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27231,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27968,RECORDED,75010219,IND,,,27968,,IND,,,,1A2,,GE75,,3,1.602,23,N,15,0,23.25,0.4057890510886747,88,E,25,0,88.41666666666667,1.5431619469716271,KRISHNAGAR,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,27968,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27968,RECORDED,75010219,IND,,,27968,,IND,,,,1A2,,GE75,,3,1.602,23,N,15,0,23.25,0.4057890510886747,88,E,25,0,88.41666666666667,1.5431619469716271,KRISHNAGAR,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,27968,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27232,RECORDED,75009482,IND,,,27232,,IND,,,,1A2,,GE75,,3,1.584,32,N,0,0,32.0,0.558505360638176,77,E,0,0,77.0,1.343903524035611,KULU,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27232,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
27232,RECORDED,75009482,IND,,,27232,,IND,,,,1A2,,GE75,,3,1.584,32,N,0,0,32.0,0.558505360638176,77,E,0,0,77.0,1.343903524035611,KULU,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27232,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
50469,RECORDED,75006573,IND,,,50469,,IND,,,2005-03-24 00:00:00,T03,,GE75,,3,1.35,34,N,31,41,34.528055555555554,0.6026282537559541,74,E,14,2,74.23388888888888,1.2956257776707245,KUPWARA,,10.0,,,A,NOTIFIER,2007-03-02 00:00:00,,RECORDED,False,True,False,,RECORDED,False,,,2007-03-06 00:00:00,1.34,1.36,50469,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,13.6,,,40.0,,,120
50469,RECORDED,75006573,IND,,,50469,,IND,,,2005-03-24 00:00:00,T03,,GE75,,3,1.35,34,N,31,41,34.528055555555554,0.6026282537559541,74,E,14,2,74.23388888888888,1.2956257776707245,KUPWARA,,10.0,,,A,NOTIFIER,2007-03-02 00:00:00,,RECORDED,False,True,False,,RECORDED,False,,,2007-03-06 00:00:00,1.34,1.36,50469,HN,1,10000.0,40.0,20,A3E--,ANALOG,9.0,A,0.0,10.6,,,40.0,,,120
4624,RECORDED,80020601,IND,,A,KURNOOL,,IND,,1978-11-23 00:00:00,1985-05-24 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.584,15,N,50,0,15.833333333333334,0.2763437982324308,78,E,3,0,78.05,1.3622294811815512,KURNOOL,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.574,1.594,4624,HJ,1,1000.0,30.0,20,A3E--,ANALOG,,A,0.0,0.0,,,100.0,0.0,2400.0,120
4624,RECORDED,80020601,IND,,A,KURNOOL,,IND,,1978-11-23 00:00:00,1985-05-24 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.584,15,N,50,0,15.833333333333334,0.2763437982324308,78,E,3,0,78.05,1.3622294811815512,KURNOOL,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.574,1.594,4624,HN,1,1000.0,30.0,20,A3E--,ANALOG,,A,0.0,0.0,,,100.0,0.0,2400.0,120
27233,RECORDED,75009483,IND,,,27233,,IND,,,,1A2,,GE75,,3,1.584,15,N,50,0,15.833333333333334,0.2763437982324308,78,E,3,0,78.05,1.3622294811815512,KURNOOL,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.574,1.594,27233,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
